"constant","median_log_const","median_log_std","mean_log_const","mean_log_std","n_both","n_const_only","n_std_only","robustness","replicate"
0.6,0.154170844352148,0.114754648198958,1.15152021222549,1.0365459137601,173,25,32,0.329479768786127,11
0.7,0.199656791489156,0.113658410877473,1.23168140775584,1.03423327493126,157,45,42,0.554140127388535,11
0.8,0.27624395564642,0.117600369427689,1.33648016746857,1.02666326062316,147,64,56,0.816326530612245,11
0.9,0.353923845301191,0.11399852197527,1.46023729327642,1.03815215865347,140,84,67,1.07857142857143,11
1,0.453951151466367,0.110399044556998,1.59297865968714,1.03821138042935,138,106,70,1.27536231884058,11
-1,1.75319958707377,0.115572211025137,2.52043979770847,1.03669749521792,112,652,91,6.63392857142857,12
-0.9,1.56874603790009,0.111643182092211,2.29956030030779,1.03383590027699,117,571,84,5.5982905982906,12
-0.8,1.3670555044539,0.116648261853496,2.11275914895604,1.03486993114612,127,473,76,4.32283464566929,12
-0.7,1.17296636373153,0.120974013071906,1.91970207101288,1.03883811502584,128,364,78,3.453125,12
-0.6,0.992931280274783,0.115178847265851,1.73630931667955,1.04131111633057,131,292,74,2.79389312977099,12
-0.5,0.850804958381088,0.117327548716082,1.58205680528988,1.02952922791704,141,237,62,2.12056737588652,12
-0.4,0.703758739794007,0.115792315391862,1.44249351788075,1.03969505196654,150,191,57,1.65333333333333,12
-0.3,0.55660150850397,0.112477832742124,1.33981325404838,1.02657701447016,150,147,52,1.32666666666667,12
